Track 1,Track 10,Track 2,Track 3,Track 4,Track 5,Track 6,Track 7,Track 8,Track 9
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,NaN,17.45332538554057,18.66350471764195,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,NaN,17.45332538554057,18.66350471764195,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,NaN,NaN,18.66350471764195,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,NaN,NaN,18.66350471764195,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,18.66350471764195,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,15.595587024623242,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14.434860802811361,14.210273083400619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
